visitid,visitDateTime,URL,duration,clientID,source,UTMCampaign,params
507940,2024-10-10 00:30:25,https://our-cool-website.com/delete,68,235,direct,month_smart_kitchens_launch_20240330,"['submit', 7051]"
113950,2024-06-19 18:36:19,https://our-cool-website.com/checkout,49,901,ad,quarter_custom_kitchens_experience_20240222,[]
861119,2024-12-07 12:32:24,https://our-cool-website.com/products,65,144,ad,year_traditional_kitchens_experience_20240715,[]
842382,2024-12-31 11:39:56,https://our-cool-website.com/about,30,721,ad,year_luxury_kitchens_show_20241001,"['submit', 9322]"
955824,2024-04-25 03:01:58,https://our-cool-website.com/best-sellers,11,353,internal,quarter_ecofriendly_kitchen_experience_20241111,"['submit', 986]"
615800,2024-02-20 20:58:48,https://our-cool-website.com/delete,14,886,direct,month_openconcept_kitchens_launch_20240611,"['submit', 9538]"
990933,2024-08-24 10:50:12,https://our-cool-website.com/edit,56,552,direct,year_luxury_kitchens_initiative_20241029,"['submit', 5270]"
384598,2024-08-16 23:47:16,https://our-cool-website.com/featured,40,764,internal,month_openconcept_kitchens_promotion_20240628,[]
154645,2024-05-13 03:49:29,https://our-cool-website.com/add,24,871,ad,month_smart_kitchen_promotion_20240305,"['submit', 8423]"
966270,2024-03-11 07:00:23,https://our-cool-website.com/best-sellers,93,960,organic,quarter_ecofriendly_kitchen_experience_20241119,"['submit', 8584]"
104640,2024-01-29 11:47:58,https://our-cool-website.com/home,21,698,organic,month_openconcept_kitchens_experience_20240910,[]
427305,2024-04-09 17:52:36,https://our-cool-website.com/best-sellers,52,164,organic,year_traditional_kitchens_demo_20240725,[]
714361,2024-12-31 10:50:50,https://our-cool-website.com/discount,53,455,ad,quarter_custom_kitchen_exhibit_20241125,"['submit', 3902]"
609914,2024-08-02 23:41:10,https://our-cool-website.com/checkout,77,183,organic,month_custom_kitchens_show_20241205,[]
800232,2024-05-06 07:12:29,https://our-cool-website.com/top50,51,216,organic,quarter_spacesaving_kitchen_experience_20240521,"['submit', 2927]"
835760,2025-01-25 01:48:02,https://our-cool-website.com/view,6,842,internal,month_smart_kitchens_launch_20240905,[]
578803,2024-12-05 00:00:17,https://our-cool-website.com/discount,70,499,direct,quarter_spacesaving_kitchen_experience_20240521,"['submit', 7]"
638683,2025-01-16 18:09:51,https://our-cool-website.com/products,23,592,organic,quarter_custom_kitchens_showcase_20240210,[]
339104,2024-10-25 00:45:44,https://our-cool-website.com/products,73,316,internal,quarter_ecofriendly_kitchen_show_20240530,[]
734353,2024-07-31 12:24:29,https://our-cool-website.com/return-policy,83,101,direct,month_contemporary_kitchens_show_20240612,"['submit', 7086]"
806549,2024-03-09 15:25:53,https://our-cool-website.com/reviews,26,985,organic,quarter_ecofriendly_kitchens_launch_20240205,"['submit', 7176]"
674388,2024-10-20 21:49:25,https://our-cool-website.com/discount,30,827,internal,month_smart_kitchen_show_20240318,"['submit', 1291]"
765408,2024-01-19 01:45:04,https://our-cool-website.com/view,73,534,organic,quarter_custom_kitchens_innovation_20240817,"['submit', 6769]"
502140,2024-02-20 11:26:25,https://our-cool-website.com/best-sellers,85,682,organic,month_smart_kitchen_initiative_20240311,[]
319879,2024-06-25 22:46:02,https://our-cool-website.com/delete,83,506,internal,quarter_luxury_kitchens_innovation_20241116,[]
490119,2024-06-14 04:13:58,https://our-cool-website.com/wishlist,77,850,ad,quarter_custom_kitchens_experience_20240527,"['submit', 5921]"
289986,2025-01-19 14:31:26,https://our-cool-website.com/checkout,98,322,organic,year_modern_kitchens_exhibit_20250117,[]
327719,2025-01-23 00:04:06,https://our-cool-website.com/reviews,8,943,internal,year_luxury_kitchens_exhibit_20240420,"['submit', 3674]"
698027,2024-06-28 06:23:35,https://our-cool-website.com/featured,53,420,ad,year_traditional_kitchens_launch_20241012,"['submit', 8847]"
828202,2024-05-18 12:16:24,https://our-cool-website.com/new-arrivals,79,715,ad,month_openconcept_kitchens_experience_20240910,[]
453745,2024-01-25 05:57:56,https://our-cool-website.com/home,45,864,direct,quarter_custom_kitchens_innovation_20240817,"['submit', 1431]"
113310,2024-11-27 04:07:31,https://our-cool-website.com/reviews,42,814,internal,quarter_ecofriendly_kitchens_initiative_20240828,[]
364359,2024-12-26 11:04:53,https://our-cool-website.com/edit,25,495,organic,quarter_custom_kitchens_experience_20240527,[]
532035,2024-11-06 11:33:51,https://our-cool-website.com/featured,41,707,internal,year_luxury_kitchens_event_20250120,"['submit', 1788]"
551267,2024-08-30 10:20:36,https://our-cool-website.com/return-policy,16,316,internal,year_traditional_kitchens_exhibit_20240130,[]
805811,2024-01-26 21:04:03,https://our-cool-website.com/discount,54,255,internal,quarter_custom_kitchens_experience_20240222,"['submit', 6200]"
218520,2024-04-08 19:23:52,https://our-cool-website.com/view,100,622,internal,year_modern_kitchens_demo_20240419,"['submit', 7967]"
323975,2024-04-16 13:37:27,https://our-cool-website.com/discount,16,199,organic,year_smart_kitchens_event_20250102,"['submit', 7958]"
313118,2024-06-17 23:26:21,https://our-cool-website.com/settings,4,557,internal,month_contemporary_kitchen_launch_20240322,"['submit', 4331]"
119862,2024-01-09 23:12:43,https://our-cool-website.com/add,12,421,ad,month_smart_kitchens_launch_20240330,[]
345425,2025-01-17 12:28:56,https://our-cool-website.com/wishlist,83,155,organic,month_smart_kitchens_launch_20240905,[]
270169,2024-09-25 01:34:45,https://our-cool-website.com/reviews,35,900,ad,month_openconcept_kitchens_event_20241210,"['submit', 1767]"
174514,2024-10-26 20:30:09,https://our-cool-website.com/home,56,804,ad,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 7901]"
916558,2024-04-02 21:07:45,https://our-cool-website.com/products,28,483,organic,month_openconcept_kitchen_exhibit_20240327,"['submit', 5712]"
904800,2024-05-20 18:55:15,https://our-cool-website.com/add,14,191,direct,month_ecofriendly_kitchens_launch_20240325,[]
582616,2024-05-31 17:32:13,https://our-cool-website.com/top50,74,560,ad,month_contemporary_kitchens_event_20240920,[]
186660,2024-02-13 08:42:53,https://our-cool-website.com/discount,61,812,organic,quarter_spacesaving_kitchen_exhibit_20241106,"['submit', 4228]"
427765,2024-10-08 10:57:53,https://our-cool-website.com/sale,2,824,ad,quarter_ecofriendly_kitchen_offer_20240512,[]
671195,2024-07-16 07:04:33,https://our-cool-website.com/about,51,888,internal,month_openconcept_kitchens_event_20240618,"['submit', 8247]"
237218,2024-03-09 22:26:00,https://our-cool-website.com/top50,13,968,internal,year_luxury_kitchens_expo_20250113,[]
250510,2024-09-06 09:35:42,https://our-cool-website.com/discount,26,415,direct,quarter_custom_kitchens_experience_20240222,[]
848480,2024-07-13 01:45:01,https://our-cool-website.com/checkout,84,172,internal,month_contemporary_kitchens_exhibit_20240319,"['submit', 6432]"
160307,2024-07-14 10:18:32,https://our-cool-website.com/return-policy,42,335,internal,year_smart_kitchens_initiative_20241004,"['submit', 9116]"
383359,2024-02-24 20:08:40,https://our-cool-website.com/products,34,711,organic,month_openconcept_kitchens_launch_20240611,[]
555899,2024-02-09 00:59:07,https://our-cool-website.com/sale,79,855,ad,year_smart_kitchens_event_20250102,"['submit', 7971]"
222384,2024-05-27 12:07:58,https://our-cool-website.com/reviews,39,642,internal,quarter_modern_kitchens_expo_20241122,[]
903613,2025-01-07 07:53:13,https://our-cool-website.com/discount,46,882,ad,month_openconcept_kitchens_promotion_20240628,"['submit', 1841]"
119103,2024-10-31 07:10:03,https://our-cool-website.com/home,17,528,internal,year_modern_kitchens_demo_20240419,[]
501437,2024-09-16 18:00:58,https://our-cool-website.com/featured,0,152,ad,month_openconcept_kitchens_initiative_20240328,[]
682877,2024-11-09 09:21:03,https://our-cool-website.com/products,89,548,organic,quarter_ecofriendly_kitchens_initiative_20240828,[]
381073,2024-11-15 20:16:45,https://our-cool-website.com/reviews,44,924,organic,quarter_ecofriendly_kitchens_demo_20240514,[]
206707,2024-08-09 10:29:31,https://our-cool-website.com/settings,31,667,internal,quarter_ecofriendly_kitchen_show_20240530,"['submit', 48]"
703069,2024-12-11 17:30:33,https://our-cool-website.com/add,45,260,organic,quarter_traditional_kitchens_fair_20240518,"['submit', 2678]"
792568,2024-12-07 14:30:18,https://our-cool-website.com/sale,70,612,internal,month_openconcept_kitchens_experience_20240930,[]
829561,2024-02-22 01:16:41,https://our-cool-website.com/home,86,602,direct,quarter_ecofriendly_kitchens_showcase_20240823,"['submit', 7000]"
576433,2024-01-25 17:10:24,https://our-cool-website.com/featured,59,964,ad,year_modern_kitchens_experience_20240712,[]
305708,2025-01-07 01:06:59,https://our-cool-website.com/view,10,626,organic,year_modern_kitchen_initiative_20250111,"['submit', 5197]"
328989,2024-09-30 07:06:03,https://our-cool-website.com/reviews,97,644,ad,year_contemporary_kitchen_experience_20240710,[]
344078,2024-11-11 10:18:27,https://our-cool-website.com/reviews,6,100,direct,quarter_spacesaving_kitchens_innovation_20240212,"['submit', 9974]"
204569,2024-06-18 16:14:33,https://our-cool-website.com/settings,89,772,ad,month_openconcept_kitchens_experience_20240930,[]
633373,2024-04-16 04:08:39,https://our-cool-website.com/featured,0,955,ad,year_luxury_kitchens_event_20250120,[]
265930,2024-03-05 17:24:26,https://our-cool-website.com/sale,1,280,internal,quarter_ecofriendly_kitchens_demo_20240514,"['submit', 49]"
131591,2025-01-10 22:36:48,https://our-cool-website.com/settings,36,300,organic,year_modern_kitchen_innovation_20250107,[]
945570,2024-02-20 22:03:35,https://our-cool-website.com/new-arrivals,3,189,direct,quarter_custom_kitchens_experience_20240527,[]
932661,2024-06-19 07:37:31,https://our-cool-website.com/about,40,501,direct,year_traditional_kitchens_launch_20241012,"['submit', 7414]"
949458,2024-08-30 11:02:50,https://our-cool-website.com/add,66,621,internal,year_traditional_kitchens_initiative_20250105,"['submit', 5491]"
552718,2024-08-05 22:42:31,https://our-cool-website.com/about,85,508,ad,quarter_modern_kitchens_expo_20241122,[]
574671,2024-08-12 16:53:59,https://our-cool-website.com/customer-service,26,549,organic,quarter_custom_kitchen_initiative_20241102,"['submit', 4314]"
622582,2024-07-01 11:55:49,https://our-cool-website.com/return-policy,82,902,organic,month_contemporary_kitchens_initiative_20240928,"['submit', 1180]"
660304,2024-08-19 11:59:35,https://our-cool-website.com/home,44,720,organic,quarter_spacesaving_kitchen_experience_20240521,"['submit', 769]"
530992,2024-01-18 17:51:02,https://our-cool-website.com/top50,94,286,ad,month_smart_kitchens_showcase_20240918,"['submit', 3459]"
587310,2024-12-04 13:41:32,https://our-cool-website.com/new-arrivals,36,706,organic,month_contemporary_kitchens_event_20240920,[]
121410,2024-03-19 04:18:39,https://our-cool-website.com/view,79,568,direct,month_contemporary_kitchens_show_20240612,[]
803105,2024-03-06 11:32:45,https://our-cool-website.com/home,0,214,organic,month_openconcept_kitchens_launch_20240611,"['submit', 7867]"
185291,2024-06-30 09:45:23,https://our-cool-website.com/new-arrivals,38,690,direct,year_kitchen_design_initiative_20241030,[]
513472,2024-05-22 08:19:25,https://our-cool-website.com/products,56,819,ad,month_openconcept_kitchens_showcase_20241204,"['submit', 1761]"
658886,2024-04-12 08:27:04,https://our-cool-website.com/edit,71,560,organic,month_contemporary_kitchens_event_20241208,[]
504360,2024-12-12 11:25:18,https://our-cool-website.com/home,20,469,internal,year_traditional_kitchens_experience_20240715,[]
505881,2024-05-25 14:36:21,https://our-cool-website.com/view,30,341,internal,year_luxury_kitchens_initiative_20240422,"['submit', 5609]"
190639,2024-06-13 19:37:36,https://our-cool-website.com/return-policy,63,513,ad,quarter_spacesaving_kitchens_experience_20240804,"['submit', 1641]"
562358,2024-05-04 10:20:20,https://our-cool-website.com/best-sellers,75,406,organic,year_traditional_kitchens_launch_20240707,[]
119458,2024-07-10 13:00:56,https://our-cool-website.com/settings,41,187,organic,year_modern_kitchens_demo_20240419,"['submit', 6825]"
448237,2024-02-04 19:26:38,https://our-cool-website.com/view,23,466,organic,year_luxury_kitchens_fair_20240716,"['submit', 1610]"
923759,2024-05-06 10:57:26,https://our-cool-website.com/wishlist,85,649,direct,year_luxury_kitchens_show_20241001,"['submit', 7156]"
586670,2024-11-25 22:16:26,https://our-cool-website.com/add,23,699,organic,quarter_spacesaving_kitchens_innovation_20240212,"['submit', 9106]"
993194,2025-01-23 01:57:24,https://our-cool-website.com/featured,9,180,organic,quarter_spacesaving_kitchen_innovation_20240825,"['submit', 1860]"
386543,2024-06-15 14:56:02,https://our-cool-website.com/wishlist,57,336,direct,month_smart_kitchens_launch_20240330,[]
705936,2025-01-20 15:40:49,https://our-cool-website.com/return-policy,88,525,direct,quarter_ecofriendly_kitchen_experience_20241119,"['submit', 8652]"
276985,2024-04-14 00:38:46,https://our-cool-website.com/sale,54,150,internal,month_smart_kitchens_showcase_20240918,[]
901298,2024-05-04 17:53:20,https://our-cool-website.com/new-arrivals,10,472,ad,year_openconcept_kitchens_demo_20240430,[]
905159,2024-08-21 15:19:33,https://our-cool-website.com/featured,62,859,organic,year_traditional_kitchens_launch_20240405,[]
885999,2025-01-04 21:36:38,https://our-cool-website.com/edit,21,689,internal,month_smart_kitchens_launch_20240905,[]
181700,2024-07-26 08:46:49,https://our-cool-website.com/edit,0,184,ad,quarter_ecofriendly_kitchens_showcase_20240823,[]
754571,2024-11-03 23:37:55,https://our-cool-website.com/add,34,457,ad,month_smart_kitchen_promotion_20240305,"['submit', 1092]"
947360,2024-08-17 22:13:49,https://our-cool-website.com/new-arrivals,78,797,ad,month_smart_kitchen_promotion_20240305,"['submit', 3960]"
153881,2024-05-28 22:26:54,https://our-cool-website.com/add,2,899,internal,month_contemporary_kitchens_collection_20240914,"['submit', 177]"
675306,2024-01-23 09:37:40,https://our-cool-website.com/top50,92,925,direct,year_luxury_kitchens_expo_20250113,"['submit', 6013]"
540691,2024-12-25 11:00:00,https://our-cool-website.com/about,83,594,organic,year_smart_kitchens_initiative_20241004,"['submit', 9017]"
595050,2024-12-25 16:55:03,https://our-cool-website.com/top50,69,564,internal,quarter_custom_kitchen_showcase_20240503,"['submit', 1486]"
516734,2024-05-08 05:00:50,https://our-cool-website.com/discount,55,889,direct,year_traditional_kitchens_initiative_20250105,[]
393697,2024-01-15 00:54:18,https://our-cool-website.com/return-policy,86,857,ad,year_modern_kitchens_fair_20241003,"['submit', 570]"
303340,2024-01-14 18:46:38,https://our-cool-website.com/add,99,425,internal,month_contemporary_kitchen_launch_20240322,[]
354403,2024-09-27 03:46:05,https://our-cool-website.com/view,34,161,internal,year_kitchen_design_initiative_20241030,"['submit', 4622]"
793284,2024-05-22 18:27:34,https://our-cool-website.com/delete,40,648,direct,quarter_custom_kitchen_showcase_20240503,[]
967798,2024-01-28 01:17:45,https://our-cool-website.com/customer-service,15,898,organic,quarter_ecofriendly_kitchens_initiative_20240828,[]
189922,2024-11-03 03:16:25,https://our-cool-website.com/home,45,299,ad,year_luxury_kitchens_innovation_20240409,"['submit', 1201]"
253128,2024-06-04 17:56:48,https://our-cool-website.com/reviews,29,433,direct,quarter_modern_kitchens_expo_20241122,[]
712548,2024-02-09 03:06:10,https://our-cool-website.com/edit,60,753,organic,month_smart_kitchens_launch_20240905,"['submit', 6902]"
440231,2024-03-05 02:00:48,https://our-cool-website.com/top50,8,351,internal,quarter_custom_kitchen_showcase_20240503,"['submit', 4985]"
784875,2024-08-23 06:31:21,https://our-cool-website.com/edit,31,433,internal,year_traditional_kitchens_exhibit_20240130,[]
587492,2024-02-05 19:25:32,https://our-cool-website.com/checkout,10,284,internal,month_spacesaving_kitchens_exhibit_20240621,[]
954829,2024-08-17 20:43:50,https://our-cool-website.com/wishlist,33,589,internal,year_traditional_kitchens_launch_20241012,[]
815987,2024-12-01 23:14:10,https://our-cool-website.com/checkout,73,670,organic,year_traditional_kitchens_demo_20240725,"['submit', 8517]"
294982,2024-07-16 09:07:49,https://our-cool-website.com/customer-service,57,773,direct,year_traditional_kitchens_launch_20240707,"['submit', 9620]"
128334,2024-09-17 19:54:51,https://our-cool-website.com/top50,2,990,ad,quarter_ecofriendly_kitchen_experience_20241111,[]
